PassengerId,FinalPrediction,FinalProbability,SeedVariance,SeedStdDev,SeedAgreement,MinProb,MaxProb,ProbRange
929,0,0.17067563414408934,2.1728405801298217e-05,0.004661373810508895,1.0,0.1602366738205824,0.1792739369645424,0.01903726314396001
930,0,0.11021140199682429,1.828293950075083e-05,0.0042758554115815035,1.0,0.1044367849469624,0.1193778503761427,0.014941065429180292
931,0,0.465142754847378,0.00012180353268598362,0.011036463776318192,1.0,0.4398718515687374,0.4850478983686443,0.04517604679990689
932,0,0.08153656927587621,2.355650411385109e-05,0.0048535043127467285,1.0,0.07595152569210754,0.08901855823013445,0.013067032538026907
933,0,0.40608201556599904,8.724585859983909e-05,0.009340549159435921,1.0,0.39154753851671065,0.4186588002934708,0.027111261776760154
934,0,0.09062829605587847,2.2930633427661433e-05,0.004788594097191934,1.0,0.08198712395824323,0.09955203811615328,0.017564914157910047
935,1,0.8777676080257276,7.846759664462301e-05,0.008858193757455467,1.0,0.8634775712075443,0.8910828966811462,0.02760532547360184
936,1,0.9161856584940133,1.1875244285950337e-05,0.003446047632571311,1.0,0.9113982074342548,0.9216407185846305,0.010242511150375666
937,0,0.12797792139493716,2.83957168122368e-05,0.005328763159705712,1.0,0.11968787493608207,0.13944331134479251,0.01975543640871044
938,0,0.30662594726575154,0.00015509913041388977,0.012453880134877233,1.0,0.2812936957423096,0.325567636515971,0.04427394077366137
939,0,0.10029760959512224,8.225235522154473e-06,0.0028679671410520853,1.0,0.09626983234212046,0.10460607367563195,0.00833624133351149
940,1,0.9000628453189062,5.9661110233627284e-05,0.007724060475787802,1.0,0.8859081233358969,0.9085176209392497,0.022609497603352846
941,1,0.9811003547570627,1.000516347418745e-05,0.0031630939717604742,1.0,0.9772124346037888,0.986592561696097,0.009380127092308177
942,0,0.25139625028232343,0.00010196566093717224,0.010097804758321099,1.0,0.23352909120380075,0.2711767928704584,0.03764770166665768
943,0,0.18036913691251838,9.238560085417547e-05,0.009611742862466488,1.0,0.15856649009559762,0.1897210066961034,0.031154516600505777
944,1,0.8508958042268284,5.595637589228551e-05,0.00748039944737482,1.0,0.842732828124121,0.8682904204797494,0.025557592355628378
945,1,0.8693116517387034,9.076097140740903e-05,0.009526855273772611,1.0,0.8524531186214496,0.8842566750734097,0.03180355645196009
946,0,0.15388038186399547,4.438948898078563e-05,0.006662543731997985,1.0,0.14380086754927623,0.16626612916889036,0.022465261619614124
947,0,0.006326343460925069,1.3808818556012178e-06,0.0011751092951726735,1.0,0.004299971301158194,0.008100811033261678,0.003800839732103483
948,0,0.09694178865163698,2.920409392291064e-05,0.005404081228378293,1.0,0.08886079740990437,0.10759232579017618,0.01873152838027181
949,0,0.11769659249287467,1.9687302891948972e-05,0.004437037625708055,1.0,0.11098391930502154,0.1254167754208944,0.014432856115872875
950,0,0.0760658893912276,1.1194311799559914e-05,0.0033457901607183787,1.0,0.07079743774362292,0.0816388382830821,0.010841400539459187
951,1,0.9853414917819311,2.8007757426818207e-06,0.001673551834477146,1.0,0.9832850131025808,0.9883798414874363,0.005094828384855532
952,0,0.12930409237312046,5.2779805193474285e-05,0.007264971107545734,1.0,0.11726297712941842,0.13664874525552284,0.019385768126104416
953,0,0.17300354352350963,5.2897882251819566e-05,0.007273093031978868,1.0,0.16375798390264243,0.19068862619017954,0.02693064228753711
954,0,0.12673398454035167,7.723926677572888e-06,0.0027791953291506676,1.0,0.12143895323087871,0.13100101626668242,0.009562063035803717
955,1,0.7336028915082986,0.00010046057832850645,0.010023002460765259,1.0,0.7129545241292689,0.7496702525433951,0.03671572841412629
956,1,0.9675568732731925,5.70885472792911e-05,0.007555696346419111,1.0,0.9549495892396039,0.9802574318976259,0.025307842658021995
957,1,0.9016562468891779,2.78089158984259e-05,0.0052734159610660246,1.0,0.8913798075103969,0.9094856175402414,0.01810581002984446
958,1,0.7588197274470552,9.07807421719282e-05,0.009527892850569228,1.0,0.7477371692946105,0.778880058191049,0.03114288889643846
959,0,0.19831533672772547,2.8754328937476625e-05,0.00536230630768857,1.0,0.18673625159262727,0.2061241346923539,0.019387883099726638
960,0,0.3841744977331765,0.00015651049198652276,0.012510415340288378,1.0,0.3600700528344032,0.4018831075487059,0.04181305471430269
961,1,0.834142239050327,4.3663209444209756e-05,0.006607814271316178,1.0,0.8233165254732658,0.8454933723906509,0.022176846917385085
962,1,0.7195879516773751,9.270257273356426e-05,0.009628217526290329,1.0,0.7029624133885773,0.7357255916009584,0.03276317821238106
963,0,0.11085945752202178,1.228971867539581e-05,0.0035056695045876485,1.0,0.10496453427341806,0.11762122627630245,0.012656692002884384
964,1,0.6464157793982761,0.0003037955210393109,0.01742973095143212,1.0,0.6125026416807916,0.6733160837063208,0.060813442025529185
965,0,0.39071074781696213,0.00013152450736822436,0.011468413463431826,1.0,0.37369561154559755,0.4115888861505736,0.037893274604976046
966,1,0.9287139972606615,2.1834905479105285e-05,0.004672783483011521,1.0,0.9193610199627411,0.936726157350706,0.017365137387964857
967,0,0.3010701062023325,0.0001280847186015508,0.011317451948276644,1.0,0.28348711350589445,0.3196911235517736,0.03620401004587914
968,0,0.10679997497303968,7.421379761557044e-06,0.002724220945803964,1.0,0.10166140879239195,0.11105315287071608,0.009391744078324132
969,1,0.8616043377993041,5.1573566375219506e-05,0.007181473830295527,1.0,0.8485574906044513,0.8751242706675618,0.02656678006311053
970,0,0.1488133640983181,1.4524417874549201e-05,0.003811091428258997,1.0,0.1421974943976075,0.15338669210437417,0.011189197706766657
971,1,0.7195879516773751,9.270257273356426e-05,0.009628217526290329,1.0,0.7029624133885773,0.7357255916009584,0.03276317821238106
972,0,0.0546568481471867,0.0001971295077327798,0.01404028161159098,1.0,0.032198307281700166,0.07505827764891224,0.04285997036721207
973,0,0.11734453047840347,3.700148196461423e-05,0.00608288434581936,1.0,0.10897755518812387,0.1301019186160951,0.021124363427971235
974,0,0.18608540691978875,3.5104578805962945e-05,0.0059249117129255985,1.0,0.1788562638150634,0.19675892755925795,0.017902663744194552
975,0,0.09535234036977298,9.568653126778869e-06,0.0030933239608516385,1.0,0.09011143648321852,0.10195035172750529,0.011838915244286763
976,0,0.1513884069118941,1.8114778886033757e-05,0.004256146013241763,1.0,0.14344977796361355,0.15995413880789164,0.016504360844278088
977,0,0.07412944156382689,1.6933680875164825e-05,0.00411505539150627,1.0,0.0680540755914147,0.08142280522613396,0.013368729634719259
978,1,0.7319978967141167,0.00016743268733078934,0.012939578328940604,1.0,0.7146323999353689,0.7533989114895747,0.03876651155420585
979,1,0.6720506951269639,0.0001802294120065406,0.013424954823258834,1.0,0.6476732403919564,0.6965794519085216,0.04890621151656516
980,1,0.7371705345661836,7.188497761361683e-05,0.00847850090603385,1.0,0.7256388610794855,0.7529557234657142,0.027316862386228657
981,1,0.7295267682008786,4.881366645051722e-05,0.006986677783504634,1.0,0.7192504939436503,0.7421959631547494,0.02294546921109919
982,1,0.7244491921076407,0.0002238451914754693,0.014961456863403019,1.0,0.6920107166582428,0.7430991051218362,0.051088388463593426
983,0,0.10190387349377358,1.3306446953859739e-05,0.0036478002897444564,1.0,0.09364889061020494,0.10739377666591678,0.013744886055711836
984,1,0.916132101079058,2.7665733549429878e-05,0.005259822577752017,1.0,0.9078415626054297,0.9238542875903355,0.016012724984905802
985,0,0.10679997497303968,7.421379761557044e-06,0.002724220945803964,1.0,0.10166140879239195,0.11105315287071608,0.009391744078324132
986,0,0.32591647478346464,0.00015078001522085226,0.012279251411256806,1.0,0.3081083226326784,0.3493397292523505,0.04123140661967212
987,0,0.12505119371884008,3.2704236660513754e-05,0.005718761811835999,1.0,0.11582984897670288,0.1360495502281852,0.020219701251482328
988,1,0.8434473274934691,3.321329305107867e-05,0.005763097522259941,1.0,0.8347770961212885,0.8523533490355232,0.017576252914234702
989,0,0.13411193433615534,8.667130879940846e-05,0.009309742681696872,1.0,0.11868464491119246,0.1550522346620812,0.036367589750888746
990,1,0.679660366460266,0.0001865491186329627,0.013658298526279278,1.0,0.6559585187653169,0.7081322942482865,0.05217377548296964
991,0,0.1163804465409812,1.935891788045207e-05,0.004399877030151191,1.0,0.10902782640105951,0.12577206163210325,0.016744235231043736
992,1,0.9278587799759489,1.813663717107081e-05,0.004258713088606793,1.0,0.921434167128548,0.9348711819251724,0.013437014796624402
993,0,0.1196923326974945,1.7949803502087904e-05,0.004236720843068128,1.0,0.11069318898502534,0.12624544966792875,0.015552260682903413
994,0,0.10029760959512224,8.225235522154473e-06,0.0028679671410520853,1.0,0.09626983234212046,0.10460607367563195,0.00833624133351149
995,0,0.12562307432516565,2.7373896243444247e-05,0.005232006903994321,1.0,0.11578554924467634,0.13606773556643637,0.02028218632176003
996,1,0.7766153220319394,0.00014165595360957563,0.011901930667315099,1.0,0.7515905167596634,0.7940562922953623,0.04246577553569897
997,0,0.12034476398537461,1.3145277834105315e-05,0.0036256417134219584,1.0,0.11488690160674171,0.12582472492353594,0.010937823316794229
998,0,0.15535126137477748,6.415604448922466e-05,0.008009746843017241,1.0,0.1437622037124426,0.16541678003458787,0.021654576322145264
999,0,0.10029760959512224,8.225235522154473e-06,0.0028679671410520853,1.0,0.09626983234212046,0.10460607367563195,0.00833624133351149
1000,0,0.10273187316356011,1.6312040081042207e-05,0.0040388166684119505,1.0,0.09598824308055263,0.10940495486396747,0.01341671178341483
1001,0,0.1769388252456916,3.27580760052273e-05,0.005723467131488334,1.0,0.16842747794073656,0.18602519155086403,0.017597713610127463
1002,0,0.1319408320886183,4.307226243249889e-05,0.006562946170166177,1.0,0.12208350799821678,0.14375054844719518,0.021667040448978395
1003,1,0.7391665817420247,8.854870463290959e-05,0.009410032127092318,1.0,0.7250775066835121,0.7547328011328007,0.029655294449288605
1004,1,0.9273813463911914,2.7325215055987917e-05,0.005227352585773024,1.0,0.9180907206911697,0.9347648684724178,0.016674147781248094
1005,1,0.7405682595868951,4.160466338865928e-05,0.00645016770236707,1.0,0.7285498138036232,0.75185543924078,0.023305625437156863
1006,1,0.8762615936454144,5.842431914463248e-05,0.007643580256962864,1.0,0.8625466388718072,0.8870221527951442,0.024475513923337022
1007,0,0.11893467110340294,3.6033173091736364e-05,0.006002763787767795,1.0,0.10791164154954624,0.12915621521313253,0.021244573663586286
1008,0,0.08864562484454173,1.0994070503152217e-05,0.003315730764575468,1.0,0.08196514412151489,0.0939226919174345,0.01195754779591962
1009,1,0.9878234182127429,6.269306749980024e-06,0.002503858372588199,1.0,0.9844194527248278,0.9917573593840112,0.007337906659183435
1010,0,0.3221946198618938,0.00012336041107957978,0.01110677320735324,1.0,0.30527406740064744,0.3366650624446706,0.03139099504402315
1011,1,0.8952673850081283,4.288530553425127e-05,0.006548687313824906,1.0,0.8814742917564282,0.9038393707804301,0.022365079024001866
1012,1,0.9083768286513851,2.145433332813668e-05,0.004631882266221442,1.0,0.9011869467580107,0.9167493039077734,0.015562357149762729
1013,0,0.07869436115273679,1.9502466681762456e-05,0.004416159721042985,1.0,0.07277747450576984,0.0863854609537927,0.013607986448022857
1014,1,0.9426914071038736,6.22435209215349e-06,0.0024948651450836957,1.0,0.9385864762245374,0.9465221683887804,0.007935692164243058
1015,0,0.11123156495719264,1.9556435937784552e-05,0.004422265927981328,1.0,0.10522974590083699,0.11771888572207428,0.012489139821237297
1016,0,0.10029760959512224,8.225235522154473e-06,0.0028679671410520853,1.0,0.09626983234212046,0.10460607367563195,0.00833624133351149
1017,1,0.8125741544732706,7.542272488095954e-05,0.008684625776679127,1.0,0.7991347888967137,0.8267013129053167,0.027566524008602933
1018,0,0.12492875217501379,3.123545659299894e-05,0.005588868990502366,1.0,0.11751748971577504,0.13449080249848178,0.016973312782706737
1019,1,0.9791170712819305,6.487895020086282e-06,0.0025471346686200716,1.0,0.9758851275922774,0.9837846434800976,0.00789951588782023
1020,0,0.13691718358498095,3.369851680972096e-05,0.005805042360717186,1.0,0.12700160633407528,0.15035284561669046,0.023351239282615177
1021,0,0.1117414556976529,1.5352626065490762e-05,0.003918242726719564,1.0,0.10373647935696405,0.11669809779231194,0.01296161843534789
1022,0,0.13391626681924138,4.104139638042426e-05,0.006406355936132823,1.0,0.12458182569810339,0.14672967376542848,0.022147848067325088
1023,0,0.39116813869140177,0.00022936449742134296,0.015144784495704881,1.0,0.3635955097999319,0.42084989497797515,0.057254385178043266
1024,0,0.016957503377757963,8.53022995466074e-06,0.0029206557405248466,1.0,0.013770489664508773,0.02187476374192242,0.008104274077413648
1025,0,0.07250303231515323,1.9007512994232257e-05,0.004359760657906837,1.0,0.06548294039967717,0.08032992879459468,0.014846988394917507
1026,0,0.08405894442299312,2.044518670147718e-05,0.0045216354012101835,1.0,0.0767211529184237,0.08826506351063802,0.011543910592214324
1027,0,0.03561141256837647,5.914127711153175e-06,0.0024318979647907054,1.0,0.031202017801975655,0.040115218027300524,0.00891320022532487
1028,0,0.1698451066766264,0.00019733189738698888,0.014047487226795718,1.0,0.153075975192406,0.20202694379336442,0.048950968600958406
1029,0,0.1586772867506591,1.590575086349335e-05,0.003988201457235247,1.0,0.1529643701713467,0.1666470955328637,0.01368272536151699
1030,1,0.6094002680941744,0.00012478377975710966,0.011170666039100339,1.0,0.5856900119002789,0.6270109836834643,0.04132097178318539
1031,0,0.007055448743003292,3.2992714267429294e-06,0.0018163896681997862,1.0,0.004541689248436928,0.010392061311975868,0.00585037206353894
1032,0,0.011042436933876755,2.55434557473879e-06,0.0015982320153027814,1.0,0.009348905719924085,0.014470529042440144,0.0051216233225160595
1033,1,0.9257852227257285,2.9600540104237336e-05,0.005440637839834346,1.0,0.9173040640445609,0.9356620058040136,0.01835794175945271
1034,1,0.8675582464585624,0.00011909973690854955,0.010913282590886647,1.0,0.8516315931849195,0.8837971491134663,0.03216555592854675
1035,0,0.16215187509073467,8.157069323103401e-05,0.009031649529905044,1.0,0.1492737824346363,0.18278968759553194,0.03351590516089564
1036,0,0.3956039947456306,3.082292033528485e-05,0.0055518393650469434,1.0,0.3868998493707266,0.40344679941038747,0.01654695003966089
1037,0,0.022900959849052206,8.87152923767301e-06,0.0029785112451815605,1.0,0.01778157600567921,0.02699347416491075,0.00921189815923154
1038,0,0.28863846966754114,2.8493963783461194e-05,0.005337973752601374,1.0,0.2796332382348209,0.2980671611236651,0.018433922888844212
1039,0,0.11433178392461447,1.5350178141766543e-05,0.003917930339065071,1.0,0.10616534269821953,0.12102539928698985,0.01486005658877032
1040,0,0.40608201556599904,8.724585859983909e-05,0.009340549159435921,1.0,0.39154753851671065,0.4186588002934708,0.027111261776760154
1041,0,0.2847593749175955,0.00022995471402443603,0.01516425778020263,1.0,0.2559140061236469,0.3062053864219909,0.05029138029834401
1042,1,0.9911367789665396,2.8747974112242977e-06,0.0016955227545581032,1.0,0.9888526732968241,0.9937184090329994,0.004865735736175214
1043,0,0.10249972080043095,1.8257272907027165e-05,0.004272853017250554,1.0,0.09682876161357919,0.11019478605896042,0.013366024445381236
1044,0,0.06832794461751882,2.4125604916992135e-05,0.0049117822546395655,1.0,0.06246591178518233,0.07767744695918676,0.015211535174004427
1045,1,0.7193073197016686,0.0003927207070833448,0.01981718211763077,1.0,0.6718769548966989,0.7421986821386327,0.07032172724193386
1046,1,0.588768587860008,0.00033844059522394616,0.01839675501885988,1.0,0.5556792144474083,0.6148397028142508,0.05916048836684251
1047,0,0.11504379071694733,1.569593727167408e-05,0.003961809847995494,1.0,0.10804679770556974,0.11972538092698753,0.011678583221417793
1048,1,0.9248721274084468,4.490566342799432e-05,0.006701168810587771,1.0,0.9161338121234407,0.9343775642635772,0.018243752140136515
1049,1,0.6553013018383949,0.00017852665290442256,0.013361386638535035,1.0,0.6332366099821267,0.6738504474409276,0.04061383745880087
1050,0,0.3956039947456306,3.082292033528485e-05,0.0055518393650469434,1.0,0.3868998493707266,0.40344679941038747,0.01654695003966089
1051,1,0.7374079297354783,0.00018010999490467776,0.013420506507009254,1.0,0.7179909251441748,0.7598074912496507,0.041816566105475905
1052,1,0.7392010126295103,7.78376641115411e-05,0.00882256561956561,1.0,0.7290156911728413,0.758174210986677,0.02915851981383577
1053,1,0.6270350429672658,0.00017631654386848308,0.013278423997917942,1.0,0.6054142499408924,0.6540270053195515,0.048612755378659056
1054,1,0.8503448426422624,3.831802270948072e-05,0.006190155305764203,1.0,0.8418776184035898,0.8631177815396956,0.021240163136105883
1055,0,0.09044096790083464,2.0451997018823934e-05,0.004522388419720705,1.0,0.08374882979877607,0.0979970524698725,0.014248222671096433
1056,0,0.24474663375728717,4.829364363731884e-05,0.006949362822397377,1.0,0.23216784672040536,0.2546829330924118,0.022515086372006443
1057,1,0.7736998135609454,6.067631047173207e-05,0.007789500014232753,1.0,0.762167617081591,0.7858116128035143,0.023643995721923328
1058,0,0.20200109760060053,6.561744087828969e-05,0.008100459300452641,1.0,0.18291388619850882,0.2144008510473626,0.03148696484885377
1059,0,0.005728360035504655,3.692484581410576e-06,0.0019215838731136811,1.0,0.004041955427264735,0.011278855001069704,0.0072368995738049694
1060,1,0.9389866413501069,2.176528970621121e-05,0.004665328467129749,1.0,0.9302975038819644,0.9478654061418409,0.017567902259876478
1061,1,0.6069311214072126,0.00010143769217115164,0.01007162807946916,1.0,0.5852901921076143,0.6235927119248359,0.03830251981722155
1062,0,0.09433869893430888,8.671205322311652e-06,0.002944691040213158,1.0,0.08880647605278792,0.09765894201081164,0.00885246595802372
1063,0,0.17468348691834606,0.00022819583165430076,0.015106152112775138,1.0,0.16032399355452384,0.21281024204405108,0.05248624848952724
1064,0,0.08808225875366668,8.033428714239406e-06,0.0028343303819843243,1.0,0.08281076351530818,0.0929835517560792,0.010172788240771016
1065,0,0.10870024928793136,2.0615393468198952e-05,0.00454041776362032,1.0,0.10286854771286291,0.11561649544670134,0.01274794773383843
1066,0,0.3826118455960218,0.000612982421663197,0.024758481812566718,1.0,0.3544170826577595,0.4291279043052621,0.07471082164750259
1067,1,0.9103017260305781,1.2069553753808688e-05,0.0034741263295695922,1.0,0.9051254313590236,0.9157274745512582,0.010602043192234678
1068,1,0.8997466802758037,6.093297883266236e-05,0.007805957906154911,1.0,0.8885449195372553,0.9122449377135964,0.023700018176341042
1069,0,0.15483265442773364,5.176188172930008e-05,0.007194573074846073,1.0,0.14290571135545851,0.16579607632641127,0.02289036497095276
1070,1,0.9919467231819574,1.956198254477368e-06,0.0013986415746993109,1.0,0.9892472812512083,0.9937090698785366,0.004461788627328267
1071,1,0.876493987568435,0.00011544978567338045,0.010744756194227045,1.0,0.8523666159014948,0.8915347815752345,0.03916816567373971
1072,0,0.1488133640983181,1.4524417874549201e-05,0.003811091428258997,1.0,0.1421974943976075,0.15338669210437417,0.011189197706766657
1073,0,0.19330436744143037,7.250688526566497e-05,0.00851509749008577,1.0,0.17706184118218357,0.21042594206971663,0.033364100887533055
1074,1,0.9509684138851725,1.1138412917308792e-05,0.0033374260916623744,1.0,0.9446782275719086,0.9548188257682059,0.010140598196297312
1075,0,0.10029760959512224,8.225235522154473e-06,0.0028679671410520853,1.0,0.09626983234212046,0.10460607367563195,0.00833624133351149
1076,1,0.9325253839970818,2.12553402700052e-05,0.004610351425868227,1.0,0.923205254706026,0.9373488600700052,0.014143605363979184
1077,0,0.13674606240973866,2.4547649430246614e-05,0.004954558449574151,1.0,0.12639426095811068,0.14222219742019124,0.015827936462080555
1078,1,0.8835073940469211,4.520604174879983e-05,0.006723543838542278,1.0,0.8702128247659986,0.8939462748554178,0.023733450089419184
1079,0,0.10504925484515978,1.819042586616057e-05,0.004265023548136701,1.0,0.09846818369653111,0.11336243761682487,0.014894253920293754
1080,0,0.00552933482002735,3.671073832549214e-06,0.0019160046535823482,1.0,0.003875086068978534,0.010262554976981642,0.006387468908003107
1081,0,0.13278647030972263,1.0658287037175778e-05,0.0032647032081302243,1.0,0.12606014457930972,0.1380763746853491,0.012016230106039388
1082,0,0.10915646813325415,1.8628127054170656e-05,0.0043160314009713435,1.0,0.10026884254648662,0.11426975378469251,0.01400091123820589
1083,0,0.27075933072617103,2.375738009058687e-05,0.00487415429490972,1.0,0.26242706244183495,0.2792321936977536,0.01680513125591865
1084,0,0.46819633543609485,0.0006679635363161098,0.025844990545870004,0.8,0.4300972311852398,0.510938998819397,0.08084176763415718
1085,0,0.09544893708945823,2.90794457392621e-05,0.00539253611385794,1.0,0.08858666122168986,0.10572472360601663,0.017138062384326774
1086,1,0.7273793043974972,7.712812578444747e-05,0.008782261997028298,1.0,0.711933896855288,0.7390301543968306,0.027096257541542657
1087,0,0.11111445205872243,6.057650362525033e-05,0.007783090878645214,1.0,0.09955831779235447,0.12930553177150658,0.029747213979152115
1088,1,0.9546136546690887,4.0308773892463175e-05,0.00634891911213737,1.0,0.940937646134798,0.9635824645435379,0.022644818408739886
1089,1,0.6777575268276526,0.00011344610415137113,0.010651108118471577,1.0,0.6589536126848157,0.6912911917040407,0.03233757901922507
1090,0,0.14992465840499242,4.297046294467405e-06,0.0020729318113404996,1.0,0.1465151397029054,0.15406372618788233,0.0075485864849769435
1091,1,0.6655002188266215,0.00011745793098802602,0.010837801021795244,1.0,0.6480376243559217,0.6817843032626607,0.03374667890673899
1092,1,0.9088633064234821,6.283723445739377e-05,0.007926994036669497,1.0,0.8972861731399755,0.9202280592236605,0.02294188608368497
1093,0,0.08444764484616986,0.00019764946692385352,0.014058786111320333,1.0,0.05928961463285786,0.10973272462737743,0.05044310999451957
1094,1,0.5429091877083849,0.0010111013167193505,0.031797819370506374,1.0,0.5006650264844206,0.6118663364667963,0.11120130998237576
1095,1,0.9934468851887759,8.52350156758861e-07,0.0009232281174004944,1.0,0.9924039395065911,0.9951531004571414,0.0027491609505503334
1096,0,0.1508881586225038,1.2267603096916506e-05,0.0035025138253712155,1.0,0.14724113762998148,0.15875115698577777,0.011510019355796292
1097,0,0.27767517401248715,4.2668175241880494e-05,0.006532088122635862,1.0,0.2670619251570329,0.2863035767679116,0.019241651610878707
1098,1,0.6408677787201146,0.00022771133392246494,0.015090107154108115,1.0,0.6164521193848135,0.6648133755203461,0.04836125613553266
1099,0,0.14844451614531404,3.900329495232395e-06,0.0019749251872494804,1.0,0.14455193053653734,0.15248903636125313,0.007937105824715796
1100,1,0.922804473366377,4.477426923155124e-05,0.006691357801788157,1.0,0.9084416697873229,0.9336608605780281,0.025219190790705226
1101,0,0.10806471231082553,1.726166743705772e-05,0.004154716288395361,1.0,0.10101581677303083,0.1146710076042602,0.013655190831229375
1102,0,0.14141672251079568,8.446423566081676e-05,0.009190442625946628,1.0,0.1227025697211463,0.156653408853797,0.03395083913265069
1103,0,0.08982430450463089,1.8343220747357416e-05,0.0042828986384640735,1.0,0.08282347761941634,0.09598494564574411,0.013161468026327769
1104,0,0.07335720219207278,5.575639707521817e-05,0.007467020629087493,1.0,0.06311277859446622,0.09152501245646516,0.02841223386199894
1105,1,0.8079192644848859,2.9115379955867853e-05,0.005395866932742861,1.0,0.7961823085786692,0.8173687203444545,0.021186411765785285
